"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
180,622088,"Antone, Tejay",529,34,0.077,0.026,0.15,0.103,0.092,0.188,0.153,3,39,82.8,-1.8,2998,79.3,79.01,28,68,112,-0.29999999999999716,6.42,110,156,113,149,295,321,296
180,643493,"Pruitt, Austin",919,19.6,0.231,0.192,0.244,0.423,0.288,0.323,0.263,12,52,91.6,14.8,2889,80.9,79.82,21,93,87,-1.1000000000000085,5.53,115,153,120,151,299,320,294
174,676969,"de Geus, Brett",911,19.1,0.27,0.108,0.391,0.378,0.339,0.381,0.295,10,37,92.3,14.7,2349,82.3,81.41,14,59,115,-0.8999999999999915,5.76,111,153,122,147,298,327,296
174,608337,"Giolito, Lucas",5723,3,0.214,0.357,0.214,0.571,0.341,0.331,0.244,6,28,92.8,14.5,2365,79.9,80.09,17,53,121,0.19999999999998863,6.51,115,154,111,151,298,322,298
174,643377,"Jax, Griffin",2551,6.8,0.214,0.179,0.192,0.393,0.288,0.393,0.323,6,28,91.9,8.7,2719,80.6,80.05,6,57,117,-0.5,5.86,108,161,119,151,300,331,295
172,663372,"Feltner, Ryan",1817,9.5,0.237,0.158,0.333,0.395,0.276,0.292,0.253,9,38,90.1,11.1,2536,77.7,77.95,16,67,105,0.29999999999999716,6.39,115,151,123,149,302,329,302
170,683232,"Mears, Nick",483,35.2,0.289,0.184,0.36,0.474,0.323,0.264,0.238,11,38,82,14.7,2292,79.1,79.65,13,58,112,0.5,6.7,111,153,122,148,300,322,293
170,596112,"Stephenson, Robert",1681,10.1,0.132,0,0.217,0.132,0.183,0.235,0.161,5,38,85,24.1,3068,80.8,80.43,26,74,96,-0.3999999999999915,6.01,112,152,120,147,300,329,302
165,543056,"Coulombe, Danny",759,21.7,0.212,0.061,0.35,0.273,0.208,0.145,0.142,7,33,89.1,-2.8,2512,78.6,77.18,15,52,113,-1.3999999999999915,5.59,105,154,114,147,298,328,293
165,543606,"Odorizzi, Jake",3645,4.5,0.214,0.179,0.208,0.393,0.271,0.262,0.246,6,28,82.9,27.4,2126,72.8,72.39,9,50,115,-0.3999999999999915,5.97,116,157,114,150,291,319,295
164,649144,"Wells, Alex",820,20,0.343,0.429,0.28,0.771,0.489,0.409,0.307,12,35,87.1,20.3,2486,72.6,71.17,7,64,100,-1.3999999999999915,5.42,109,154,119,148,299,324,289
164,596071,"Peters, Dillon",1077,15.2,0.2,0.1,0.238,0.3,0.214,0.177,0.166,6,30,87.9,10,2865,76.2,75.83,12,57,107,-0.4000000000000057,6.16,107,153,118,148,304,321,298
163,656794,"Newcomb, Sean",1225,13.3,0.19,0,0.364,0.19,0.242,0.187,0.096,4,21,84,-4.7,2857,79.6,74.43,15,44,119,-5.199999999999989,5.7,108,150,122,146,303,321,289
161,656657,"Logue, Zach",1022,15.8,0.268,0.341,0.286,0.61,0.385,0.312,0.227,11,41,84.3,26.6,2425,77.5,76.32,15,74,87,-1.2000000000000028,5.41,112,152,120,150,299,320,294
159,650959,"Diplán, Marcos",634,25.1,0.152,0.152,0.154,0.303,0.218,0.233,0.183,5,33,85.8,10.7,2740,81,81.69,12,60,99,0.7000000000000028,6.85,111,156,121,148,294,324,295
159,543766,"Shaw, Bryan",2336,6.8,0.26,0.34,0.417,0.6,0.378,0.297,0.204,13,50,89.9,4.9,2202,82.6,81.51,28,74,85,-1.0999999999999943,5.72,114,157,124,152,290,317,295
158,547942,"Kim, Kwang Hyun",1784,8.9,0.192,0.077,0.263,0.269,0.215,0.294,0.267,5,26,83.8,16.2,2142,69.6,69.85,18,50,108,0.30000000000001137,6.47,111,154,119,147,300,317,292
157,642152,"Trivino, Lou",2132,7.4,0.111,0.111,0.182,0.222,0.197,0.241,0.152,3,27,81.3,21.6,2354,77.7,77.11,19,46,111,-0.6000000000000085,6.45,108,148,120,148,300,325,298
156,592169,"Brice, Austin",380,41.1,0.115,0.038,0.136,0.154,0.211,0.283,0.204,3,26,85.7,10.5,2712,81.7,80.5,14,60,96,-1.2000000000000028,5.39,112,154,120,147,292,318,296
156,664337,"Yajure, Miguel",710,22,0.111,0.056,0.182,0.167,0.176,0.24,0.179,4,36,87.4,7.2,2661,81.1,80.38,18,52,104,-0.6999999999999886,6.07,106,151,118,148,300,323,296
154,675921,"Howard, Spencer",1628,9.5,0.038,0,0.067,0.038,0.102,0.191,0.138,1,26,78.2,3.9,1926,74.8,74.53,9,41,113,-0.29999999999999716,6.42,116,156,115,149,301,324,298
154,664854,"Helsley, Ryan",1767,8.7,0.043,0,0.083,0.043,0.038,0.099,0.099,1,23,83.2,35.5,2521,80.1,80.51,19,47,107,0.4000000000000057,6.54,119,159,117,150,298,320,299
151,669461,"Liberatore, Matthew",650,23.2,0.222,0.296,0.25,0.519,0.35,0.259,0.201,6,27,92.3,15,2737,74.3,73.76,19,54,97,-0.5,6.29,107,151,116,147,304,323,297
150,605280,"Holmes, Clay",2105,7.1,0.292,0.167,0.375,0.458,0.362,0.373,0.276,7,24,92.9,1.9,2663,82.7,82.11,14,45,105,-0.6000000000000085,6.02,109,150,117,148,296,321,291
149,676596,"Fleming, Josh",2291,6.5,0.419,0.29,0.478,0.71,0.495,0.401,0.326,13,31,87.4,8.4,1819,79,79.12,18,64,85,0.09999999999999432,6.5,108,153,113,151,295,320,298
148,621381,"Strahm, Matt",900,16.4,0.15,0.175,0.16,0.325,0.247,0.282,0.194,6,40,89.2,22.1,2665,82.7,82.68,16,80,68,0,6.15,109,154,118,149,292,326,296
148,471911,"Carrasco, Carlos",3301,4.5,0.167,0.056,0.25,0.222,0.264,0.265,0.162,3,18,88,15.2,2676,81.4,81.43,17,43,105,0,6.27,116,160,114,151,299,329,302
147,433589,"Petit, Yusmeiro",1082,13.6,0.116,0.07,0.148,0.186,0.154,0.268,0.207,5,43,80,29,2018,74.9,75.82,28,84,63,0.8999999999999915,6.95,107,150,124,149,306,328,296
147,656546,"Hoffman, Jeff",2208,6.7,0.286,0.238,0.357,0.524,0.372,0.259,0.196,6,21,90.5,19.2,2491,77.5,77.44,10,41,106,-0.09999999999999432,6.43,112,152,114,144,294,317,289
144,657649,"Koenig, Jared",653,22.1,0.146,0.073,0.2,0.22,0.201,0.241,0.195,6,41,87.4,10.5,2210,77.6,77.72,13,65,79,0.10000000000000853,6.5,111,151,119,149,302,327,297
138,663485,"Sands, Cole",603,22.9,0.289,0.211,0.37,0.5,0.373,0.252,0.176,11,38,87.5,16.1,2812,78.6,76.98,19,66,72,-1.5999999999999943,5.22,110,155,121,149,295,330,289
137,670124,"Oller, Adam",1294,10.6,0.231,0.128,0.348,0.359,0.265,0.237,0.2,9,39,92.5,17,2056,80.5,80.2,17,63,74,-0.29999999999999716,6.16,113,152,117,149,300,326,295
136,675627,"Grove, Michael",472,28.8,0.208,0.25,0.308,0.458,0.325,0.271,0.185,5,24,92.2,15.3,2559,79.1,79.14,23,49,87,0,6.42,116,157,115,150,295,316,299
135,680739,"Winder, Josh",1114,12.1,0.08,0,0.1,0.08,0.092,0.233,0.194,2,25,87,23.8,2156,81,79.92,5,46,89,-1.0999999999999943,5.59,112,155,115,150,297,328,292
135,607455,"Banda, Anthony",1161,11.6,0.259,0.148,0.316,0.407,0.341,0.27,0.183,7,27,85.9,13.9,2028,81,80.58,14,44,91,-0.4000000000000057,6.14,111,153,118,149,298,322,300
133,607755,"Vasquez, Andrew",180,73.9,0.172,0.103,0.267,0.276,0.292,0.302,0.176,5,29,88.6,7.6,2521,80.4,79.75,18,53,80,-0.6000000000000085,6.17,110,150,119,149,292,315,295
131,595881,"Beede, Tyler",1100,11.9,0.2,0.05,0.333,0.25,0.282,0.24,0.147,4,20,87.7,2.6,2050,79.1,78.95,12,32,99,-0.09999999999999432,6.33,109,150,112,148,296,323,299
131,544931,"Strasburg, Stephen",445,29.4,0.148,0.037,0.211,0.185,0.183,0.209,0.155,4,27,85.9,29.1,2699,79.1,79.64,13,44,87,0.5,6.87,110,153,114,149,304,316,293
130,656876,"Rasmussen, Drew",3441,3.8,0.182,0,0.211,0.182,0.16,0.246,0.238,4,22,87.1,6.2,2677,79.8,79.47,13,50,80,-0.29999999999999716,6.4,115,159,107,154,296,327,302
128,665854,"Oviedo, Luis",580,22.1,0.13,0.087,0.3,0.217,0.273,0.21,0.056,3,23,84.3,8.6,2298,75.1,75.66,19,46,82,0.6000000000000085,6.97,111,150,120,148,299,322,294
123,605359,"Marshall, Evan",435,28.3,0.269,0.077,0.389,0.346,0.28,0.219,0.195,7,26,88.7,5.4,2712,82.5,81.79,6,42,81,-0.7000000000000028,5.81,114,151,116,148,300,318,295
122,669735,"Rodriguez, Chris",505,24.2,0.136,0.091,0.214,0.227,0.2,0.203,0.168,3,22,87.3,11.4,2445,84.6,84.01,16,47,75,-0.5999999999999943,6.04,113,156,117,149,307,326,301
121,625643,"López, Reynaldo",1923,6.3,0.182,0.227,0.176,0.409,0.237,0.338,0.212,4,22,87.1,10.9,2509,79.2,79.03,12,46,75,-0.20000000000000284,6.17,111,152,107,150,295,322,297
120,656288,"Canning, Griffin",1080,11.1,0.316,0.368,0.286,0.684,0.429,0.246,0.177,6,19,83.9,31.2,2325,81.9,80.81,12,42,78,-1.1000000000000085,5.69,118,161,114,154,302,327,301
119,518813,"Holland, Greg",1077,11,0.286,0.357,0.333,0.643,0.388,0.385,0.243,4,14,91.7,28.2,2292,77.4,77.2,13,34,85,-0.20000000000000284,5.99,109,156,112,146,296,321,304
119,656232,"Bielak, Brandon",1061,11.2,0.207,0.034,0.286,0.241,0.243,0.201,0.152,6,29,88.2,0.5,2455,80.2,78.47,13,47,72,-1.7000000000000028,5.4,115,156,121,151,288,323,294
119,657508,"Baumann, Mike",765,15.6,0.333,0.259,0.381,0.593,0.415,0.359,0.283,9,27,94.4,-13,2205,83.7,83.47,5,44,75,-0.20000000000000284,6.38,108,152,117,150,298,318,294
118,664074,"Ponce, Cody",712,16.6,0.314,0.257,0.4,0.571,0.36,0.313,0.247,11,35,89,11,2165,79.5,80.42,20,67,51,0.9000000000000057,6.9,114,153,121,148,299,320,292
117,592426,"Jackson, Luke",1055,11.1,0.263,0.053,0.294,0.316,0.272,0.305,0.297,5,19,92.1,1.2,2435,83.9,83.97,12,41,76,0.09999999999999432,6.43,109,151,124,145,301,322,296
116,665001,"Kelley, Trevor",460,25.2,0.238,0.381,0.25,0.619,0.36,0.21,0.153,5,21,87.8,30.1,2551,78.6,78.8,20,46,70,0.20000000000000284,6.52,109,153,120,145,298,317,296
115,502624,"Anderson, Chase",1345,8.6,0.389,0.5,0.357,0.889,0.538,0.405,0.316,7,18,92.5,0.3,2089,77.2,76.14,7,30,85,-1.1000000000000085,5.7,113,151,114,149,295,321,294
115,642092,"Smith, Riley",1071,10.7,0.2,0.24,0.211,0.44,0.297,0.332,0.25,5,25,86.6,9.3,2366,79.3,79.19,10,45,70,-0.09999999999999432,6.33,112,153,116,150,300,328,301
114,656686,"Martin, Corbin",771,14.8,0.364,0,0.615,0.364,0.338,0.359,0.347,8,22,95.6,12.4,2466,83.5,83.11,19,47,67,-0.4000000000000057,6.12,112,151,120,148,306,326,300
113,656234,"Bird, Jake",745,15.2,0.211,0.263,0.455,0.474,0.301,0.217,0.161,8,38,82.8,-0.4,2832,81.7,81.14,23,43,70,-0.6000000000000085,5.88,114,151,123,148,305,331,303
113,674072,"Henry, Tommy",773,14.6,0.214,0.143,0.333,0.357,0.276,0.228,0.179,6,28,92.1,0.5,2389,80.6,80.7,19,51,62,0.10000000000000853,6.37,108,153,124,148,304,324,295
112,548384,"Raley, Brooks",1711,6.5,0.192,0.115,0.267,0.308,0.212,0.243,0.198,5,26,79.1,6.1,2955,79,77.6,15,45,67,-1.4000000000000057,5.55,108,153,115,146,295,321,288
112,664042,"Lakins Sr., Travis",709,15.8,0.292,0.125,0.316,0.417,0.32,0.355,0.295,7,24,85.7,12,2735,80.6,79.65,10,39,73,-0.8999999999999915,5.84,110,152,119,149,302,322,296
112,592233,"Crichton, Stefan",403,27.8,0.133,0.133,0.25,0.267,0.257,0.209,0.104,2,15,76.3,24.2,2547,77.7,77.09,6,28,84,-0.6000000000000085,6.04,107,153,119,148,303,327,300
110,488748,"Buchter, Ryan",294,37.4,0.2,0.28,0.214,0.48,0.312,0.361,0.223,5,25,86.1,21.6,1971,76.2,76.44,15,43,67,0.20000000000000284,6.6,110,152,117,151,302,327,298
110,665645,"Castro, Kervin",440,25,0.29,0.161,0.471,0.452,0.33,0.287,0.248,9,31,93.1,4.3,2059,79.7,78.17,16,44,66,-1.5,6.76,111,152,118,151,300,323,294
110,607231,"Gant, John",1975,5.6,0.214,0,0.214,0.214,0.222,0.41,0.336,3,14,94.9,16.1,2473,74.7,74.4,4,22,88,-0.29999999999999716,6.28,116,158,113,149,296,318,300
110,663436,"Martin, Davis",1044,10.5,0.133,0.2,0.091,0.333,0.197,0.358,0.286,2,15,85.2,30.2,2627,79.7,79.62,9,40,70,-0.10000000000000853,6.29,114,153,110,151,296,326,297
109,518633,"Duffy, Danny",1009,10.8,0.263,0.053,0.455,0.316,0.25,0.255,0.259,5,19,91.6,8.2,2483,77.3,77.57,13,42,67,0.29999999999999716,6.72,107,157,117,143,298,320,295
108,542882,"Andriese, Matt",855,12.6,0.467,0.067,0.5,0.533,0.452,0.438,0.385,7,15,94.2,-5.1,2678,80.1,79.13,5,32,76,-1,5.77,112,154,118,147,292,326,299
106,663378,"Szapucki, Thomas",373,28.4,0.2,0.12,0.385,0.32,0.24,0.198,0.176,5,25,91.5,11.6,2633,79.9,79.5,14,39,67,-0.4000000000000057,6.09,112,152,115,149,299,325,298
106,669618,"Barlow, Joe",1009,10.5,0.2,0.3,0.111,0.5,0.295,0.502,0.373,2,10,93,13.5,2322,80.1,79.84,6,26,80,-0.29999999999999716,6.01,116,156,120,147,303,323,297
105,621052,"Reyes, Alex",1249,8.4,0.333,0.333,0.4,0.667,0.471,0.341,0.244,3,9,89.1,-12.2,2811,79.4,78.21,14,28,77,-1.2000000000000028,5.91,119,158,114,149,297,322,305
105,489119,"Miley, Wade",3158,3.3,0.375,0,0.6,0.375,0.402,0.333,0.257,3,8,81.2,-3.8,2398,74.5,74.16,8,30,75,-0.29999999999999716,6.03,112,152,117,146,297,321,287
105,641726,"Jefferies, Daulton",831,12.6,0.3,0.45,0.333,0.75,0.451,0.299,0.221,6,20,88.1,22.9,2393,80.1,79.36,17,42,63,-0.6999999999999886,5.83,113,151,121,149,299,316,294
105,572143,"Smith, Burch",678,15.5,0.265,0.147,0.276,0.412,0.279,0.305,0.305,9,34,91.5,4.4,2424,78.7,78.77,5,46,59,0.09999999999999432,6.59,111,150,121,149,308,327,297
105,656353,"Davidson, Tucker",1215,8.6,0.24,0.2,0.25,0.44,0.319,0.281,0.224,6,25,94.3,7.5,2476,78.5,78.03,11,42,63,-0.5,6.03,108,151,115,148,303,322,289
104,592346,"González, Chi Chi",2011,5.2,0.346,0.231,0.429,0.577,0.399,0.276,0.238,9,26,86.9,21.4,2556,81,80.66,9,55,49,-0.29999999999999716,5.8,114,150,118,148,299,334,303
103,670955,"Uceta, Edwin",653,15.8,0.133,0.067,0.2,0.2,0.143,0.238,0.249,2,15,87.8,0.5,2495,80.5,80.42,7,28,75,-0.09999999999999432,6.14,114,155,125,149,297,320,293
102,656849,"Peterson, David",3011,3.4,0.357,0.214,0.4,0.571,0.419,0.368,0.281,5,14,91.2,1.5,2283,78.1,78.72,11,33,69,0.6000000000000085,6.82,112,154,115,148,300,327,298
102,500610,"Guerra, Deolis",1086,9.4,0,0,0,0,0.076,0.135,0.069,0,17,86.1,10,2165,77.1,77.63,15,32,70,0.5,7.04,117,153,122,152,298,326,302
101,669358,"Baz, Shane",642,15.7,0.261,0.043,0.462,0.304,0.247,0.18,0.177,6,23,95.2,-5.5,2724,82.4,82.45,18,40,61,0,6.52,109,159,112,151,301,322,298
101,607188,"Faria, Jake",639,15.8,0.222,0.167,0.333,0.389,0.277,0.256,0.2,4,18,81.5,11.2,2292,75.9,75.12,8,29,72,-0.8000000000000114,6.17,111,150,111,149,300,323,296
100,571510,"Boyd, Matthew",1465,6.8,0.091,0,0.2,0.091,0.217,0.219,0.081,1,11,86.6,17.4,2551,73.4,72.54,7,18,82,-0.9000000000000057,6.09,104,154,118,147,301,327,295
97,675912,"Lowther, Zac",671,14.5,0.167,0,0.231,0.167,0.177,0.299,0.287,3,18,90.2,3.7,2571,75.3,75.26,12,35,62,0,6.79,110,152,121,148,301,322,291
96,622098,"Smith, Drew",1390,6.9,0.167,0.056,0.214,0.222,0.167,0.189,0.185,3,18,87.9,18.7,2768,77.6,75.92,8,33,63,-1.6999999999999886,5.91,116,158,117,150,298,328,303
95,622092,"Zimmer, Kyle",934,10.2,0.208,0,0.294,0.208,0.176,0.243,0.18,5,24,83.3,6,1994,77.8,77.59,12,45,50,-0.20000000000000284,6.21,108,156,116,146,296,323,303
95,502042,"Archer, Chris",2114,4.5,0.2,0.1,0.2,0.3,0.294,0.462,0.378,2,10,92.9,16.4,2457,81.8,81.68,3,30,65,-0.09999999999999432,6.04,114,159,116,151,298,333,289
94,605309,"Kela, Keone",203,46.3,0.179,0.107,0.222,0.286,0.245,0.271,0.187,5,28,87.1,20.2,2453,81.6,81.6,13,44,50,0,6.33,115,157,133,149,295,318,310
93,571735,"Hale, David",461,20.2,0.158,0.158,0.154,0.316,0.224,0.241,0.165,3,19,78.7,22.4,2304,82.7,83.33,10,38,55,0.5999999999999943,6.63,110,151,115,147,299,326,293
91,622446,"Rodriguez, Jefry",412,22.1,0.267,0.2,0.273,0.467,0.31,0.326,0.31,4,15,86.3,24.1,2304,80.7,81.84,8,33,58,1.0999999999999943,6.84,113,156,120,146,303,318,296
90,645261,"Alcantara, Sandy",6343,1.4,0.375,0.5,0.286,0.875,0.516,0.397,0.37,3,8,92.1,23.4,2390,84,83.34,5,19,71,-0.7000000000000028,5.84,119,156,107,153,299,316,290
90,448281,"Doolittle, Sean",921,9.8,0.211,0.053,0.286,0.263,0.204,0.318,0.324,4,19,89.2,24.6,2405,79.5,79.45,13,43,47,-0.09999999999999432,6.12,117,155,120,148,285,315,293
90,608334,"Fulmer, Carson",448,20.1,0.133,0,0.2,0.133,0.117,0.139,0.135,2,15,85,-13.5,2714,82.1,82,13,37,53,-0.09999999999999432,6.13,114,155,120,148,293,320,292
90,668820,"Kranick, Max",750,12,0.158,0.105,0.231,0.263,0.194,0.163,0.13,3,19,82,27.8,2266,79.4,79.93,16,43,47,0.5,6.61,113,153,116,149,297,324,292
89,547001,"Poteet, Cody",997,8.9,0.235,0.529,0.1,0.765,0.422,0.427,0.254,4,17,95.2,29.5,2905,79.1,77.95,8,34,55,-1.0999999999999943,5.65,113,155,120,147,295,319,288
88,669294,"Campbell, Paul",468,18.8,0.208,0.25,0.176,0.458,0.294,0.293,0.205,5,24,80.4,7.6,2854,79,78.11,10,37,51,-0.9000000000000057,5.73,110,150,117,147,299,316,289
87,594795,"Dayton, Grant",250,34.8,0.174,0.13,0.231,0.304,0.222,0.262,0.211,4,23,83.4,12.7,2328,77.2,77.39,14,37,50,0.20000000000000284,6.42,104,145,116,147,300,319,295
86,453281,"LeBlanc, Wade",794,10.8,0.2,0.2,0.167,0.4,0.25,0.241,0.217,4,20,78.8,30.9,2321,73.3,72.65,6,31,55,-0.7000000000000028,5.92,111,155,116,150,299,322,299
84,541640,"Ramirez, Erasmo",1614,5.2,0.105,0.053,0.182,0.158,0.113,0.152,0.126,2,19,81,31.1,2561,80.6,80.6,14,36,48,0,6.28,119,158,128,149,301,319,301
83,670970,"Morejon, Adrian",620,13.4,0.267,0.067,0.364,0.333,0.288,0.313,0.265,4,15,91.9,17.2,2524,80,79.81,10,33,50,-0.20000000000000284,6.28,113,156,124,150,302,322,300
83,446321,"Detwiler, Ross",1359,6.1,0.267,0.4,0.182,0.667,0.382,0.336,0.278,4,15,84.6,15.2,2066,77.2,75.15,7,24,59,-2,5.47,104,149,118,146,297,316,287
82,571901,"Loup, Aaron",1800,4.6,0.118,0,0.167,0.118,0.16,0.304,0.233,2,17,85.1,30.1,2430,75.7,74.61,14,35,47,-1.1000000000000085,5.97,114,154,112,150,291,323,300
80,663531,"Allen, Logan",1038,7.7,0.308,0.385,0.3,0.692,0.413,0.423,0.377,4,13,90.2,-0.6,2701,76.7,76.12,6,32,48,-0.6000000000000085,5.91,109,152,117,147,297,314,288
79,641627,"Gott, Trevor",761,10.4,0.154,0,0.25,0.154,0.24,0.281,0.191,2,13,83.3,-4.6,2073,82.7,82.06,6,20,59,-0.6000000000000085,6.06,117,156,122,147,296,319,299
79,605194,"Cotton, Jharel",1282,6.2,0.467,0.067,0.538,0.533,0.427,0.179,0.168,7,15,84.5,1.8,2576,76.5,75.11,1,17,62,-1.4000000000000057,5.32,114,155,117,148,301,325,295
78,592804,"Thornburg, Tyler",362,21.5,0.273,0.091,0.375,0.364,0.31,0.315,0.27,3,11,84.4,12.6,2616,76.1,75.59,5,26,52,-0.5,6.25,109,151,118,147,303,330,292
77,663770,"Evans, Demarcus",522,14.8,0.214,0.143,0.273,0.357,0.279,0.276,0.22,3,14,88.5,28.5,2262,79.6,79.65,13,32,45,0,6.31,113,156,127,147,307,329,297
76,605138,"Benjamin, Wes",461,16.5,0.375,0.375,0.308,0.75,0.469,0.457,0.29,6,16,94.3,21.8,2458,78.4,77.68,3,29,47,-0.7000000000000028,5.8,113,160,122,147,301,328,298
75,663455,"Pilkington, Konnor",1039,7.2,0.143,0,0.167,0.143,0.255,0.37,0.289,1,7,95.3,-7.3,2177,77,76.82,10,26,49,-0.20000000000000284,6.26,108,152,114,147,298,318,288
75,595191,"Eickhoff, Jerad",440,17,0.211,0.053,0.364,0.263,0.294,0.325,0.229,4,19,78.3,2.3,2612,74.4,74.02,12,32,43,-0.4000000000000057,6.04,114,155,114,144,301,329,302
74,571882,"Law, Derek",644,11.5,0.2,0,0.2,0.2,0.224,0.281,0.238,1,5,86.3,34.8,2112,76.2,76.64,7,16,58,0.3999999999999915,6.57,110,153,115,148,294,322,292
72,640451,"Harvey, Hunter",800,9,0.467,0,0.583,0.467,0.445,0.377,0.358,7,15,86.3,-11.7,2046,82.9,82.22,7,29,43,-0.7000000000000028,6.07,109,156,121,148,300,316,297
72,656818,"Overton, Connor",743,9.7,0.3,0,0.333,0.3,0.265,0.276,0.283,3,10,88.2,25.9,2370,79.4,78.93,4,23,49,-0.5,5.98,120,157,118,147,293,318,295
71,608665,"Graveman, Kendall",1906,3.7,0.25,0,0.6,0.25,0.238,0.157,0.132,3,12,91,5,2443,82.4,82.41,13,23,48,0,6.3,114,154,115,150,287,320,297
71,592644,"Plutko, Adam",1014,7,0.154,0,0.25,0.154,0.211,0.232,0.144,2,13,91.3,29.1,2894,77,76.15,7,20,51,-0.7999999999999972,5.91,115,155,117,151,296,322,299
71,596027,"Maples, Dillon",565,12.6,0.143,0,0.5,0.143,0.256,0.203,0.058,2,14,76.1,-21,3149,84.1,83.33,11,20,51,-0.7999999999999972,6.08,114,154,115,149,290,316,296
71,669211,"Akin, Keegan",3003,2.4,0.313,0.125,0.357,0.438,0.32,0.299,0.307,5,16,89.3,3.3,2410,76.3,75.76,2,27,44,-0.5,5.86,109,155,121,149,300,322,292
71,663989,"Vespi, Nick",446,15.9,0.176,0.059,0.2,0.235,0.178,0.225,0.237,3,17,78.5,4.5,2421,80.5,79.73,10,30,41,-0.7999999999999972,5.84,104,154,112,147,303,321,292
70,663734,"Neidert, Nick",680,10.3,0.25,0.125,0.333,0.375,0.357,0.26,0.156,2,8,75.8,7.7,2074,75.1,74.47,4,23,47,-0.5999999999999943,6.14,113,151,113,151,295,315,290
70,641743,"Kay, Anthony",688,10.2,0.25,0.333,0.286,0.583,0.413,0.374,0.227,3,12,95.1,0,2373,77.8,77,8,22,48,-0.7999999999999972,5.79,106,159,119,148,291,315,291
70,643400,"Knight, Dusten",378,18.5,0.429,0.357,0.625,0.786,0.514,0.271,0.216,6,14,91.5,5.4,2137,77.8,77.4,9,30,40,-0.3999999999999915,6.23,106,156,121,146,294,324,296
69,681885,"Lee, Evan",165,41.8,0.158,0,0.214,0.158,0.193,0.283,0.225,3,19,88.2,16.4,2717,80.1,79.37,9,30,39,-0.6999999999999886,5.85,115,156,120,147,302,325,298
69,434671,"Sánchez, Aníbal",1232,5.6,0.286,0.429,0.167,0.714,0.456,0.432,0.323,2,7,85.6,26.9,1953,75.4,75.34,1,18,51,-0.10000000000000853,6.22,115,157,120,146,299,314,299
69,669212,"Morgan, Eli",2431,2.8,0.455,0.364,0.444,0.818,0.548,0.602,0.461,5,11,95.7,11.4,2311,77,76.41,5,24,45,-0.5999999999999943,5.92,116,156,115,150,292,316,291
68,543594,"Nolin, Sean",499,13.6,0.267,0.133,0.308,0.4,0.306,0.261,0.223,4,15,91.1,10.8,1775,74,73.78,5,26,42,-0.20000000000000284,6.21,108,153,118,142,299,323,295
67,656731,"Megill, Tylor",2345,2.9,0.308,0.231,0.273,0.538,0.381,0.395,0.313,4,13,87.3,5.6,2226,80,81.24,3,19,48,1.2000000000000028,7.1,119,161,107,151,299,328,303
67,676083,"Junk, Janson",406,16.5,0.455,0.318,0.444,0.773,0.522,0.393,0.325,10,22,91.7,-6.9,2408,79.2,78.68,5,33,34,-0.5,6.09,120,161,111,152,299,325,300
66,650496,"Mejía, J.C.",1041,6.3,0.077,0,0.111,0.077,0.068,0.148,0.146,1,13,82.5,3.9,2510,80.4,79.73,3,29,37,-0.7000000000000028,6.06,116,156,131,151,289,321,297
66,543548,"Milone, Tommy",479,13.8,0.25,0.25,0.2,0.5,0.3,0.371,0.311,4,16,90.3,14.7,2372,74.3,73.81,2,31,35,-0.5,5.9,106,151,119,147,290,319,287
66,672715,"Patiño, Luis",1753,3.8,0.444,0.556,0.429,1,0.617,0.655,0.489,4,9,93.9,24.8,2572,77.8,78.45,4,22,44,0.7000000000000028,6.74,111,161,113,151,293,319,297
65,642233,"Yardley, Eric",315,20.6,0.563,0.625,0.636,1.188,0.724,0.383,0.266,9,16,85.8,10,2732,72.9,72.38,4,22,43,-0.5,6.08,108,152,119,146,302,321,298
65,650382,"Hernandez, Darwinzon",936,6.9,0.111,0,0.2,0.111,0.211,0.214,0.101,1,9,83.6,19,2853,79.1,79.25,7,17,48,0.20000000000000284,6.7,107,152,115,148,295,329,296
65,605182,"Clevinger, Mike",1931,3.4,0.313,0,0.385,0.313,0.276,0.238,0.212,5,16,87.6,8.7,2231,76.8,77.27,4,28,37,0.5,6.74,118,168,119,153,293,319,301
65,595939,"Ellis, Chris",565,11.5,0.167,0,0.25,0.167,0.175,0.26,0.248,3,18,85.5,16.3,2415,81.2,81.08,8,34,31,-0.10000000000000853,6.23,111,156,115,151,291,321,293
64,628317,"Maeda, Kenta",1775,3.6,0,0,0,0,0.144,0.341,0.264,0,4,81.4,9.5,2620,75.2,74.33,1,7,57,-0.9000000000000057,5.7,113,169,106,152,298,329,293
64,488984,"Hunter, Tommy",458,14,0.261,0.348,0.25,0.609,0.381,0.378,0.316,6,23,91.4,11.3,2733,84.2,84.36,11,39,25,0.20000000000000284,6.27,113,156,120,150,297,328,297
64,593833,"Suero, Wander",761,8.4,0.313,0.25,0.4,0.563,0.4,0.352,0.259,5,16,89.5,6.2,2677,78.8,78.53,7,27,37,-0.29999999999999716,6.31,112,154,124,145,306,321,290
